 ********  FileScanner:: keyword 'gamma' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'shock' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'tau' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'rho' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'rhoa' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'rhow' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Cda' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Cdw' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Pstern' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'ellipse' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'C' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'deltamin' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Tref' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Lref' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'windx' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'windy' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'f' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'theta_w' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'theta_a' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'gamma' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'shock' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'tau' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'rho' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'rhoa' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'rhow' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Cda' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Cdw' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Pstern' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'ellipse' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'C' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'deltamin' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Tref' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Lref' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'windx' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'windy' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'f' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'theta_w' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'theta_a' found in param-file but not registered in the DataFormatHandler-code.
Newton: 5	41	10 11 9 11 
Newton: 5	40	10 10 10 10 
Newton: 5	40	10 11 9 10 
Newton: 6	50	9 11 11 8 11 
Newton: 6	49	9 11 9 11 9 
Newton: 5	41	10 11 10 10 
Newton: 6	51	10 11 10 10 10 
Newton: 5	39	9 12 9 9 
Newton: 5	39	9 12 8 10 
Newton: 5	40	9 12 9 10 
Newton: 5	36	9 9 10 8 
Newton: 5	40	10 11 8 11 
Newton: 6	50	11 10 11 9 9 
Newton: 5	40	10 11 9 10 
Newton: 7	58	9 11 9 10 10 9 
Newton: 5	41	11 10 10 10 
Newton: 6	47	9 10 9 10 9 
Newton: 5	38	9 11 9 9 
Newton: 5	38	9 11 9 9 
Newton: 5	41	11 11 9 10 
Newton: 6	47	9 10 10 9 9 
Newton: 5	40	11 10 9 10 
Newton: 5	38	9 11 9 9 
Newton: 5	38	9 11 9 9 
Newton: 5	37	9 10 9 9 
Newton: 7	55	9 9 11 9 9 8 
Newton: 6	46	9 11 9 9 8 
Newton: 5	38	9 11 9 9 
Newton: 5	38	9 11 9 9 
Newton: 6	46	9 11 9 9 8 
Newton: 6	45	9 10 9 9 8 
Newton: 6	47	9 10 10 9 9 
Newton: 6	45	9 10 9 9 8 
Newton: 5	37	9 10 9 9 
Newton: 5	37	9 10 9 9 
Newton: 5	37	9 10 9 9 
Newton: 5	37	9 10 9 9 
Newton: 5	36	9 9 9 9 
Newton: 5	37	9 10 9 9 
Newton: 5	36	9 9 9 9 
Newton: 6	43	9 8 8 9 9 
Newton: 6	44	9 9 9 9 8 
Newton: 6	44	9 9 9 9 8 
Newton: 5	36	9 9 9 9 
Newton: 6	44	9 9 9 9 8 
Newton: 7	52	9 9 8 9 9 8 
Newton: 6	44	9 9 9 9 8 
Newton: 5	37	9 10 9 9 
Newton: 7	55	10 10 9 9 9 8 
Newton: 5	38	10 10 9 9 
Newton: 5	37	9 10 9 9 
Newton: 5	38	10 10 9 9 
Newton: 5	37	10 10 9 8 
Newton: 5	36	9 10 8 9 
Newton: 5	38	10 10 9 9 
Newton: 5	37	9 10 9 9 
Newton: 5	36	9 9 9 9 
Newton: 5	37	10 9 9 9 
Newton: 6	45	9 9 9 10 8 
Newton: 5	38	10 9 9 10 
Newton: 6	45	9 9 9 10 8 
Newton: 5	39	9 10 10 10 
Newton: 5	39	11 9 10 9 
Newton: 6	48	11 10 9 9 9 
Newton: 5	37	9 9 9 10 
Newton: 5	38	10 9 9 10 
Newton: 5	37	9 10 8 10 
Newton: 5	38	9 10 9 10 
Newton: 5	38	9 10 9 10 
Newton: 5	39	9 10 10 10 
Newton: 5	39	9 10 10 10 
Newton: 6	47	9 9 10 10 9 
Newton: 5	37	9 9 10 9 
Newton: 7	53	9 8 8 9 10 9 
Newton: 5	37	9 8 10 10 
Newton: 6	47	9 10 10 9 9 
Newton: 5	38	9 10 10 9 
Newton: 5	38	9 10 10 9 
Newton: 5	38	9 10 10 9 
Newton: 5	38	9 10 10 9 
Newton: 5	37	8 10 10 9 
Newton: 5	38	9 10 10 9 
Newton: 5	35	9 8 8 10 
Newton: 9	54	9 7 6 5 5 6 8 8 
Newton: 7	46	8 7 7 6 8 10 
Newton: 5	33	7 7 8 11 
Newton: 6	39	9 7 7 9 7 
Newton: 6	46	8 9 10 10 9 
Newton: 5	35	9 9 7 10 
Newton: 5	36	9 9 8 10 
Newton: 5	37	9 9 10 9 
Newton: 5	37	9 9 10 9 
Newton: 5	37	9 9 10 9 
Newton: 6	43	9 8 7 10 9 
Newton: 6	46	9 9 10 9 9 
Newton: 6	45	9 9 10 9 8 
Newton: 5	37	10 9 9 9 
Newton: 5	37	10 9 9 9 
Newton: 6	47	10 10 9 8 10 
Newton: 6	46	10 9 9 9 9 
Newton: 5	38	10 9 10 9 
Newton: 5	39	10 10 10 9 
Newton: 5	39	10 10 10 9 
Newton: 5	39	10 10 10 9 
Newton: 5	38	10 10 10 8 
Newton: 5	38	10 10 10 8 
Newton: 5	38	10 10 10 8 
Newton: 5	39	11 10 10 8 
Newton: 5	39	11 10 10 8 
Newton: 5	39	11 10 10 8 
Newton: 6	44	10 8 8 8 10 
Newton: 5	35	10 7 9 9 
Newton: 5	37	11 10 8 8 
Newton: 5	38	11 10 9 8 
Newton: 5	38	11 10 9 8 
Newton: 5	40	11 11 10 8 
Newton: 5	38	11 10 9 8 
Newton: 5	40	11 11 10 8 
Newton: 5	40	11 11 10 8 
Newton: 6	46	11 10 7 9 9 
Newton: 6	46	11 11 8 8 8 
Newton: 6	48	11 11 10 8 8 
Newton: 6	44	10 9 7 10 8 
Newton: 6	44	10 10 8 8 8 
Newton: 6	44	10 9 8 9 8 
Newton: 8	59	10 10 8 8 7 9 7 
Newton: 8	53	10 7 6 7 7 8 8 
Newton: 7	48	9 8 7 8 8 8 
Newton: 6	42	10 8 8 8 8 
Newton: 6	41	10 8 7 8 8 
Newton: 7	48	9 8 7 8 9 7 
Newton: 6	43	9 9 8 9 8 
Newton: 6	43	10 9 8 8 8 
Newton: 5	35	10 9 8 8 
Newton: 6	44	9 9 9 9 8 
Newton: 7	53	9 9 9 10 8 8 
Newton: 6	45	9 10 9 9 8 
Newton: 6	45	10 9 8 9 9 
Newton: 6	39	10 8 6 8 7 
Newton: 7	47	9 5 8 7 8 10 
Newton: 6	47	10 10 9 9 9 
Newton: 6	46	11 9 7 9 10 
Newton: 5	39	11 9 10 9 
Newton: 5	40	11 10 10 9 
Newton: 5	41	11 10 10 10 
Newton: 5	40	10 11 10 9 
Newton: 5	41	11 10 10 10 
Newton: 5	41	11 10 10 10 
Newton: 8	65	11 10 8 7 8 11 10 
Newton: 8	67	11 10 9 8 11 9 9 
Newton: 6	50	10 10 10 10 10 
Newton: 5	41	10 10 11 10 
Newton: 5	40	11 10 9 10 
Newton: 5	41	10 10 10 11 
Newton: 5	41	10 11 10 10 
Newton: 5	41	10 11 10 10 
Newton: 4	31	11 10 10 
Newton: 5	41	10 10 11 10 
Newton: 5	39	9 10 10 10 
Newton: 5	41	10 10 11 10 
Newton: 6	48	10 9 8 11 10 
Newton: 5	41	10 10 11 10 
Newton: 5	37	11 9 9 8 
Newton: 7	50	9 7 7 9 9 9 
Newton: 5	44	12 12 10 10 
Newton: 6	55	12 13 11 10 9 
Newton: 5	41	11 10 10 10 
Newton: 5	41	10 11 10 10 
Newton: 7	57	10 10 9 10 9 9 
Newton: 7	57	10 10 8 11 9 9 
Newton: 5	41	11 11 10 9 
Newton: 5	40	11 11 9 9 
Newton: 6	46	9 11 8 9 9 
Newton: 5	39	10 10 9 10 
Newton: 6	49	10 10 9 10 10 
Newton: 5	37	10 11 8 8 
Newton: 6	45	9 11 8 8 9 
Newton: 5	39	9 10 10 10 
Newton: 6	47	9 10 10 9 9 
Newton: 5	39	10 10 10 9 
Newton: 5	39	10 11 9 9 
Newton: 5	39	10 11 9 9 
Newton: 6	48	10 11 9 9 9 
Newton: 5	39	10 11 9 9 
Newton: 5	38	9 11 9 9 
Newton: 5	40	11 11 9 9 
Newton: 9	75	11 11 9 7 8 9 10 10 
Newton: 7	55	11 10 9 9 8 8 
Newton: 5	39	11 10 9 9 
Newton: 6	47	11 9 9 9 9 
Newton: 5	39	10 10 10 9 
Newton: 5	39	10 10 10 9 
Newton: 6	47	10 10 9 9 9 
Newton: 5	38	9 11 9 9 
Newton: 6	46	9 10 9 9 9 
Newton: 5	37	10 9 9 9 
Newton: 5	37	9 10 9 9 
Newton: 6	44	10 8 9 9 8 
Newton: 6	45	10 9 9 9 8 
Newton: 7	56	11 11 9 9 8 8 
Newton: 5	38	10 10 9 9 
Newton: 5	38	10 10 9 9 
Newton: 6	45	9 10 9 9 8 
Newton: 6	45	9 10 9 9 8 
Newton: 5	36	9 9 9 9 
Newton: 6	42	9 9 8 8 8 
Newton: 6	43	9 9 9 8 8 
Newton: 5	35	9 9 9 8 
Newton: 5	34	9 9 8 8 
Newton: 5	34	9 9 8 8 
Newton: 6	41	9 9 8 8 7 
Newton: 5	34	9 9 8 8 
Newton: 5	34	9 9 8 8 
Newton: 6	42	9 9 8 8 8 
Newton: 7	48	9 9 8 8 7 7 
Newton: 7	46	9 8 8 6 8 7 
Newton: 7	46	9 9 8 6 7 7 
Newton: 10	67	9 8 9 8 6 6 6 7 8 
Newton: 6	40	9 8 8 8 7 
Newton: 9	56	8 8 8 6 5 5 9 7 
Newton: 7	48	9 8 7 7 9 8 
Newton: 5	34	9 9 8 8 
Newton: 5	34	9 9 8 8 
Newton: 5	34	9 9 8 8 
Newton: 5	34	9 9 8 8 
Newton: 5	34	9 9 8 8 
Newton: 5	34	9 9 8 8 
Newton: 5	34	9 9 8 8 
Newton: 5	34	9 9 8 8 
Newton: 5	35	9 9 9 8 
Newton: 5	36	9 9 9 9 
Newton: 5	35	9 9 9 8 
Newton: 5	33	9 7 9 8 
Newton: 5	36	9 8 9 10 
Newton: 6	45	9 8 10 8 10 
Newton: 5	39	11 10 9 9 
Newton: 5	39	10 9 10 10 
Newton: 6	48	10 10 10 9 9 
Newton: 5	37	9 9 9 10 
Newton: 5	38	9 9 10 10 
Newton: 5	37	9 9 10 9 
Newton: 5	38	9 9 10 10 
Newton: 5	37	9 9 9 10 
Newton: 5	39	9 10 10 10 
Newton: 5	38	9 10 9 10 
Newton: 5	36	9 8 9 10 
Newton: 9	51	9 7 6 5 5 5 8 6 
Newton: 8	52	9 9 6 6 6 8 8 
Newton: 5	36	9 9 9 9 
Newton: 5	37	9 9 10 9 
Newton: 5	37	9 10 9 9 
Newton: 5	38	9 10 10 9 
Newton: 5	38	9 10 10 9 
Newton: 10	65	8 9 7 5 5 6 8 10 7 
Newton: 9	57	9 9 9 5 4 5 8 8 
Newton: 6	45	9 9 10 9 8 
Newton: 5	38	9 10 10 9 
Newton: 5	38	9 10 10 9 
Newton: 6	47	9 10 10 9 9 
Newton: 5	36	9 8 9 10 
Newton: 6	45	9 8 10 9 9 
Newton: 5	37	9 9 10 9 
Newton: 5	38	10 9 10 9 
Newton: 5	37	9 9 10 9 
Newton: 5	37	9 9 10 9 
Newton: 5	37	9 9 10 9 
Newton: 5	36	9 9 9 9 
Newton: 5	37	9 9 10 9 
Newton: 5	37	9 9 10 9 
Newton: 5	36	9 9 9 9 
Newton: 6	43	10 8 8 8 9 
Newton: 5	35	9 8 8 10 
Newton: 6	43	9 8 8 8 10 
Newton: 5	36	10 9 9 8 
Newton: 5	39	10 10 10 9 
Newton: 5	36	10 9 9 8 
Newton: 5	39	10 10 10 9 
Newton: 5	39	10 10 10 9 
Newton: 6	47	10 10 10 9 8 
Newton: 5	35	10 9 8 8 
Newton: 5	35	10 9 8 8 
Newton: 5	40	11 10 10 9 
Newton: 5	40	11 10 10 9 
Newton: 5	40	11 10 10 9 
Newton: 5	39	11 10 9 9 
Newton: 5	41	11 11 10 9 
Newton: 5	41	11 11 10 9 
Newton: 8	63	11 9 8 9 8 10 8 
Newton: 11	77	11 8 8 6 5 5 6 10 9 9 
Newton: 7	54	11 10 7 9 9 8 
Newton: 6	46	11 10 7 9 9 
Newton: 5	41	11 11 10 9 
Newton: 5	40	11 11 9 9 
Newton: 5	41	11 11 10 9 
Newton: 6	47	11 10 7 9 10 
Newton: 6	49	11 11 9 9 9 
Newton: 6	49	11 11 10 9 8 
Newton: 5	41	11 11 10 9 
Newton: 5	41	11 11 10 9 
Newton: 5	38	11 10 9 8 
Newton: 5	38	11 10 9 8 
Newton: 5	36	10 8 9 9 
Newton: 6	43	10 9 8 8 8 
Newton: 5	37	10 9 9 9 
Newton: 5	34	10 8 8 8 
Newton: 5	36	10 8 9 9 
Newton: 5	37	10 9 9 9 
Newton: 6	44	9 9 9 9 8 
Newton: 6	44	10 9 9 8 8 
Newton: 7	53	9 9 9 9 8 9 
Newton: 9	62	9 10 8 9 6 6 8 6 
Newton: 7	54	9 10 9 9 8 9 
Newton: 5	37	9 10 9 9 
Newton: 5	37	9 10 9 9 
Newton: 5	38	10 10 9 9 
Newton: 6	46	10 10 8 8 10 
Newton: 5	39	11 10 9 9 
Newton: 5	39	11 10 9 9 
Newton: 9	68	11 9 9 8 6 7 8 10 
Newton: 8	63	11 8 8 8 10 9 9 
Newton: 7	56	11 10 8 8 10 9 
Newton: 6	47	11 9 8 10 9 
Newton: 7	53	11 9 8 7 9 9 
Newton: 6	47	10 9 9 10 9 
Newton: 6	48	10 10 10 9 9 
Newton: 5	40	10 10 10 10 
Newton: 5	41	11 10 10 10 
Newton: 5	41	11 10 10 10 
Newton: 5	41	10 11 10 10 
Newton: 5	39	9 10 10 10 
Newton: 6	50	10 10 10 10 10 
Newton: 6	51	10 11 10 10 10 
Newton: 6	51	11 10 10 10 10 
Newton: 6	50	10 11 10 10 9 
Newton: 6	52	11 11 10 10 10 
Newton: 5	46	11 12 12 11 
Newton: 5	42	11 11 10 10 
Newton: 5	41	11 10 10 10 
Newton: 6	49	10 11 9 10 9 
Newton: 6	51	11 11 10 10 9 
Newton: 5	41	11 11 10 9 
Newton: 5	41	11 11 10 9 
Newton: 5	40	11 11 9 9 
Newton: 5	43	12 11 10 10 
Newton: 5	41	11 10 10 10 
Newton: 5	40	11 10 10 9 
Newton: 5	40	10 11 9 10 
Newton: 8	69	11 9 10 9 9 10 11 
Newton: 9	68	11 8 7 7 7 9 10 9 
Newton: 7	58	11 10 10 9 9 9 
Newton: 5	40	11 10 9 10 
Newton: 5	39	10 11 9 9 
Newton: 5	42	11 11 10 10 
Newton: 6	51	11 11 10 10 9 
Newton: 5	40	11 10 9 10 
Newton: 5	41	11 10 10 10 
Newton: 6	49	11 9 9 10 10 
Newton: 5	40	11 10 10 9 
Newton: 5	39	10 11 9 9 
Newton: 6	49	10 10 10 10 9 
Newton: 6	49	10 10 10 10 9 
Newton: 5	39	10 11 9 9 
Newton: 6	49	10 11 10 9 9 
Newton: 6	49	10 11 10 9 9 
Newton: 5	41	10 11 10 10 
Newton: 6	51	11 11 10 10 9 
Newton: 5	43	12 11 10 10 
Newton: 5	41	10 11 10 10 
Newton: 5	40	10 11 10 9 
Newton: 5	38	10 10 9 9 
Newton: 5	39	10 10 10 9 
Newton: 5	39	11 10 9 9 
Newton: 6	48	11 10 9 9 9 
Newton: 5	40	10 11 10 9 
Newton: 6	47	10 10 9 9 9 
Newton: 6	47	10 10 9 9 9 
Newton: 6	46	10 10 9 9 8 
Newton: 5	38	10 10 9 9 
Newton: 5	38	10 10 9 9 
Newton: 5	37	10 9 9 9 
Newton: 6	45	10 9 9 9 8 
Newton: 5	36	9 9 9 9 
Newton: 5	36	9 9 9 9 
Newton: 5	36	9 9 9 9 
Newton: 6	45	9 9 9 9 9 
Newton: 6	44	9 9 9 9 8 
Newton: 5	36	9 9 9 9 
Newton: 5	35	9 9 9 8 
Newton: 7	55	9 8 10 10 9 9 
Newton: 8	56	9 8 7 6 8 10 8 
Newton: 9	64	9 9 9 9 6 5 9 8 
Newton: 5	34	9 8 8 9 
Newton: 6	44	9 9 9 9 8 
Newton: 6	42	9 9 8 8 8 
Newton: 5	36	9 9 9 9 
Newton: 5	35	9 9 9 8 
Newton: 5	35	9 9 9 8 
Newton: 5	35	9 9 9 8 
Newton: 5	35	9 9 9 8 
Newton: 5	34	9 9 8 8 
Newton: 5	35	9 9 9 8 
Newton: 5	36	9 10 9 8 
Newton: 5	35	9 9 9 8 
Newton: 5	36	9 9 9 9 
Newton: 5	37	9 9 9 10 
Newton: 5	38	10 10 9 9 
Newton: 5	39	10 10 10 9 
Newton: 5	39	11 10 9 9 
Newton: 5	38	10 9 10 9 
Newton: 5	37	10 9 9 9 
Newton: 5	38	9 10 9 10 
Newton: 5	36	9 9 9 9 
Newton: 5	37	9 10 9 9 
Newton: 5	36	9 9 9 9 
Newton: 5	35	9 9 8 9 
Newton: 6	45	9 9 9 9 9 
Newton: 5	36	9 9 9 9 
Newton: 4	28	9 9 10 
Newton: 4	28	9 9 10 
Newton: 4	28	9 9 10 
Newton: 4	27	9 9 9 
Newton: 5	35	9 9 9 8 
Newton: 5	36	9 9 9 9 
Newton: 4	28	9 9 10 
Newton: 6	45	9 10 9 8 9 
Newton: 5	36	9 9 10 8 
Newton: 5	36	9 10 9 8 
Newton: 6	46	9 10 9 9 9 
Newton: 5	34	9 8 9 8 
Newton: 5	36	9 8 9 10 
Newton: 5	37	9 9 10 9 
Newton: 5	37	9 9 10 9 
Newton: 5	37	9 9 10 9 
Newton: 5	37	9 9 10 9 
Newton: 5	37	9 9 10 9 
Newton: 5	37	9 9 10 9 
Newton: 6	46	9 9 10 9 9 
Newton: 6	44	9 8 8 10 9 
Newton: 8	55	9 8 7 6 7 9 9 
Newton: 6	46	10 9 9 9 9 
Newton: 5	37	9 9 10 9 
Newton: 7	48	10 7 6 7 9 9 
Newton: 6	42	10 7 7 8 10 
Newton: 5	39	10 10 10 9 
Newton: 5	39	10 10 10 9 
Newton: 5	37	10 9 9 9 
Newton: 6	45	10 9 9 9 8 
Newton: 5	39	10 10 10 9 
Newton: 5	39	10 10 10 9 
Newton: 5	39	10 10 10 9 
Newton: 5	36	10 9 9 8 
Newton: 5	37	10 10 9 8 
Newton: 6	45	10 10 9 8 8 
Newton: 5	35	10 9 8 8 
Newton: 5	35	10 9 8 8 
Newton: 5	37	10 10 9 8 
Newton: 5	37	10 10 9 8 
Newton: 5	37	10 10 9 8 
Newton: 5	37	10 10 9 8 
Newton: 5	37	10 10 9 8 
Newton: 6	44	10 9 8 9 8 
Newton: 5	37	10 10 9 8 
Newton: 5	37	10 10 9 8 
Newton: 5	38	10 9 9 10 
Newton: 5	37	10 8 9 10 
Newton: 6	46	10 9 9 10 8 
Newton: 6	48	11 11 10 8 8 
Newton: 5	36	10 10 8 8 
Newton: 5	36	10 10 8 8 
Newton: 5	36	10 10 8 8 
Newton: 6	44	10 10 8 8 8 
Newton: 6	39	10 8 6 7 8 
Newton: 6	45	10 9 9 9 8 
Newton: 5	39	11 10 9 9 
Newton: 5	38	11 10 9 8 
Newton: 6	46	11 10 9 8 8 
Newton: 5	38	11 10 9 8 
Newton: 5	38	11 9 9 9 
Newton: 6	47	10 10 10 9 8 
Newton: 9	64	10 8 7 7 8 8 8 8 
Newton: 10	68	11 8 5 4 5 7 9 10 9 
Newton: 6	43	11 8 7 9 8 
Newton: 9	74	10 9 8 9 11 9 9 9 
Newton: 7	58	11 10 9 10 9 9 
Newton: 6	50	11 11 10 9 9 
Newton: 6	51	12 11 10 9 9 
Newton: 5	42	11 11 10 10 
Newton: 6	48	11 10 8 9 10 
Newton: 7	62	11 11 10 11 10 9 
Newton: 5	41	12 10 10 9 
Newton: 6	53	12 10 11 10 10 
Newton: 7	64	12 11 10 10 11 10 
Newton: 6	54	11 12 11 10 10 
Newton: 6	54	12 11 10 11 10 
Newton: 6	54	12 10 11 11 10 
Newton: 6	53	11 10 12 10 10 
Newton: 5	43	10 12 11 10 
Newton: 6	52	12 10 10 10 10 
Newton: 5	45	11 12 11 11 
Newton: 4	34	12 11 11 
Newton: 4	34	11 12 11 
Newton: 5	44	11 11 11 11 
Newton: 5	42	10 10 11 11 
Newton: 5	42	10 10 11 11 
Newton: 5	42	10 11 10 11 
Newton: 5	44	10 11 12 11 
Newton: 6	55	12 11 11 11 10 
Newton: 5	43	12 10 11 10 
Newton: 5	44	11 11 12 10 
Newton: 5	43	11 12 9 11 
Newton: 6	55	11 12 11 10 11 
Newton: 6	46	11 11 7 7 10 
Newton: 6	51	11 10 11 10 9 
Newton: 5	39	11 9 8 11 
Newton: 5	42	11 10 11 10 
Newton: 5	43	11 11 10 11 
Newton: 6	52	11 11 11 10 9 
Newton: 5	42	11 10 11 10 
Newton: 5	43	12 12 10 9 
Newton: 5	41	12 10 9 10 
Newton: 5	42	11 11 11 9 
Newton: 7	56	11 8 8 11 9 9 
Newton: 6	52	12 9 10 11 10 
Newton: 7	60	11 12 10 9 9 9 
Newton: 7	61	12 11 10 10 8 10 
Newton: 6	52	12 11 10 10 9 
Newton: 5	43	12 11 10 10 
Newton: 5	43	11 12 10 10 
Newton: 5	42	11 11 10 10 
Newton: 5	41	10 11 10 10 
Newton: 7	61	10 10 10 11 9 11 
Newton: 5	40	10 10 11 9 
Newton: 6	50	10 11 10 10 9 
Newton: 5	41	10 10 11 10 
Newton: 5	41	10 11 10 10 
Newton: 5	40	10 11 10 9 
Newton: 5	39	10 11 9 9 
Newton: 5	39	10 11 9 9 
Newton: 5	40	10 11 10 9 
Newton: 5	39	10 11 9 9 
Newton: 5	39	10 11 9 9 
Newton: 5	39	10 11 9 9 
Newton: 5	39	10 11 9 9 
Newton: 5	39	10 11 9 9 
Newton: 5	39	11 10 9 9 
Newton: 5	39	11 10 9 9 
Newton: 5	38	10 10 9 9 
Newton: 5	38	10 10 9 9 
Newton: 6	46	10 10 9 9 8 
Newton: 5	38	10 10 9 9 
Newton: 5	38	10 10 9 9 
Newton: 5	38	10 10 9 9 
Newton: 5	37	10 9 9 9 
Newton: 6	45	9 10 9 9 8 
Newton: 6	45	10 9 9 9 8 
Newton: 7	52	10 9 8 8 9 8 
Newton: 8	62	10 9 9 8 9 8 9 
Newton: 6	44	9 10 8 8 9 
Newton: 6	44	10 9 9 8 8 
Newton: 5	36	9 9 9 9 
Newton: 5	36	9 9 9 9 
Newton: 6	44	9 9 9 9 8 
Newton: 11	69	9 8 7 6 5 6 6 5 11 6 
Newton: 8	58	9 8 9 8 6 10 8 
Newton: 6	44	9 9 9 9 8 
Newton: 6	43	9 9 9 8 8 
Newton: 5	34	9 9 8 8 
Newton: 5	36	9 9 9 9 
Newton: 5	37	9 10 9 9 
Newton: 5	37	9 10 9 9 
Newton: 5	37	9 10 9 9 
Newton: 5	36	9 10 9 8 
Newton: 5	37	9 10 9 9 
Newton: 5	37	9 10 9 9 
Newton: 5	36	9 9 9 9 
Newton: 5	37	9 10 9 9 
Newton: 7	50	9 9 8 7 9 8 
Newton: 7	49	8 5 8 9 10 9 
Newton: 5	39	10 10 10 9 
Newton: 5	39	11 10 9 9 
Newton: 5	38	10 9 10 9 
Newton: 5	36	9 9 9 9 
Newton: 6	45	9 9 9 9 9 
Newton: 7	47	9 8 6 7 8 9 
Newton: 6	47	9 10 10 9 9 
Newton: 6	49	10 10 10 10 9 
Newton: 6	49	10 10 10 10 9 
Newton: 5	38	9 9 10 10 
Newton: 6	47	9 10 9 10 9 
Newton: 5	37	9 10 9 9 
Newton: 6	42	9 8 8 9 8 
Newton: 6	42	9 7 7 10 9 
Newton: 5	37	9 9 10 9 
Newton: 5	37	9 9 10 9 
Newton: 5	37	9 9 10 9 
Newton: 5	37	10 9 9 9 
Newton: 5	37	9 10 10 8 
Newton: 5	38	10 10 9 9 
Newton: 4	29	10 9 10 
Newton: 5	38	9 10 10 9 
Newton: 5	38	9 10 10 9 
Newton: 6	46	9 9 9 9 10 
Newton: 6	41	9 7 8 8 9 
Newton: 5	37	9 9 10 9 
Newton: 5	37	9 9 10 9 
Newton: 5	37	9 9 10 9 
Newton: 7	52	9 9 8 7 8 11 
Newton: 8	65	9 9 10 7 10 11 9 
Newton: 5	39	9 10 10 10 
Newton: 5	39	9 9 11 10 
Newton: 5	37	9 9 10 9 
Newton: 5	37	10 9 9 9 
Newton: 5	40	10 10 10 10 
Newton: 5	39	10 9 10 10 
Newton: 5	38	9 9 10 10 
Newton: 5	39	10 10 10 9 
Newton: 5	39	10 10 10 9 
Newton: 5	39	10 10 10 9 
Newton: 5	37	10 9 9 9 
Newton: 5	37	10 9 9 9 
Newton: 5	38	10 10 9 9 
Newton: 5	38	10 10 9 9 
Newton: 5	37	10 9 9 9 
Newton: 6	45	10 9 9 9 8 
Newton: 5	36	10 9 8 9 
Newton: 6	44	10 9 8 9 8 
Newton: 7	52	10 8 8 10 8 8 
Newton: 5	37	10 10 9 8 
Newton: 5	37	10 10 9 8 
Newton: 5	37	10 10 9 8 
Newton: 5	37	10 10 9 8 
Newton: 5	37	10 10 9 8 
Newton: 5	37	10 10 9 8 
Newton: 6	45	11 10 8 8 8 
Newton: 5	39	11 11 9 8 
Newton: 5	37	11 10 8 8 
Newton: 5	38	11 10 9 8 
Newton: 5	37	10 10 9 8 
Newton: 5	36	10 10 8 8 
Newton: 5	36	10 10 8 8 
Newton: 5	36	10 10 8 8 
Newton: 5	37	10 10 9 8 
Newton: 5	37	10 10 9 8 
Newton: 6	44	10 10 8 8 8 
Newton: 5	37	10 10 9 8 
Newton: 6	43	10 9 8 8 8 
Newton: 6	45	10 10 9 8 8 
Newton: 5	37	10 10 9 8 
